primary key,target values,probability
9045253,0,1.28E-05
9045254,0,0.000180154
9045255,0,3.67E-07
9045256,0,1.36E-07
9045257,0,1.61E-07
9045258,0,3.38E-07
9045259,0,1.47E-08
9045260,0,1.61E-06
9045261,0,1.29E-08
9045262,0,1.59E-08
9045263,0,4.18E-06
9045264,0,9.02E-07
9045265,0,1.66E-08
9045266,0,1.74E-06
9045267,0,4.08E-09
9045268,0,6.19E-07
9045269,0,7.90E-09
9045270,0,0.00043101
9045271,0,5.95E-07
9045272,0,3.18E-05
9045273,0,1.09E-07
9045274,0,3.17E-08
9045275,0,0.000873023
9045276,0,7.54E-10
9045277,0,3.07E-07
9045278,0,1.40E-06
9045279,0,5.42E-08
9045280,0,1.20E-05
9045281,0,1.32E-05
9045282,0,1.22E-06
9045283,0,0.005974855
9045284,0,1.81E-07
9045285,0,1.25E-08
9045286,0,2.88E-07
9045287,0,1.90E-06
9045288,0,1.70E-05
9045289,0,1.49E-07
9045290,0,2.88E-07
9045291,0,1.66E-06
9045292,0,6.95E-07
9045293,0,6.38E-08
9045294,0,3.08E-08
9045295,0,6.39E-08
9045296,0,4.49E-07
9045297,0,0.000134896
9045298,0,2.07E-07
9045299,0,6.07E-08
9045300,0,5.96E-07
9045301,0,3.64E-06
9045302,0,4.80E-07
9045303,0,6.05E-06
9045304,0,9.45E-09
9045305,0,2.46E-05
9045306,0,2.79E-05
9045307,0,3.21E-05
9045308,0,6.39E-06
9045309,0,0.000102191
9045310,0,4.12E-08
9045311,0,5.18E-07
9045312,0,0.005492473
9045313,0,1.97E-07
9045314,0,4.95E-07
9045315,0,0.009606936
9045316,0,9.40E-06
9045317,0,1.17E-06
9045318,0,1.05E-08
9045319,0,0.000833368
9045320,0,1.41E-07
9045321,0,8.60E-08
9045322,0,0.001079843
9045323,0,9.78E-06
9045324,0,7.74E-06
9045325,0,5.09E-06
9045326,0,0.001839077
9045327,0,6.01E-08
9045328,0,3.74E-09
9045329,0,1.50E-07
9045330,0,5.36E-05
9045331,0,2.55E-07
9045332,0,6.12E-07
9045333,0,3.68E-07
9045334,0,4.07E-07
9045335,0,1.27E-06
9045336,0,3.64E-08
9045337,0,0.000224446
9045338,0,7.84E-05
9045339,0,1.19E-06
9045340,0,3.63E-07
9045341,0,1.17E-07
9045342,0,0.000179337
9045343,0,6.68E-08
9045344,0,2.68E-08
9045345,0,7.15E-05
9045346,0,1.23E-07
9045347,0,1.08E-06
9045348,0,3.59E-07
9045349,0,2.67E-07
9045350,0,1.15E-08
9045351,0,1.06E-07
9045352,0,5.29E-06
9045353,0,6.84E-07
9045354,0,2.55E-07
9045355,0,1.03E-05
9045356,0,3.49E-05
9045357,0,8.66E-08
9045358,0,3.95E-08
9045359,0,0.019074151
9045360,0,2.48E-08
9045361,0,0.005093479
9045362,0,8.81E-08
9045363,0,7.45E-08
9045364,0,2.13E-07
9045365,0,1.93E-10
9045366,0,3.83E-07
9045367,0,3.88E-06
9045368,0,4.40E-07
9045369,0,2.38E-07
9045370,0,4.97E-08
9045371,0,2.58E-05
9045372,0,3.95E-05
9045373,0,6.11E-06
9045374,0,2.12E-08
9045375,0,6.22E-06
9045376,0,9.02E-06
9045377,0,4.28E-05
9045378,0,1.59E-09
9045379,0,1.06E-08
9045380,0,3.93E-08
9045381,0,3.42E-07
9045382,0,3.25E-06
9045383,0,1.25E-07
9045384,0,0.000206043
9045385,0,3.39E-06
9045386,0,0.033438832
9045387,0,5.02E-07
9045388,0,3.36E-05
9045389,0,4.06E-06
9045390,0,1.76E-09
9045391,0,5.11E-08
9045392,0,5.70E-08
9045393,0,1.42E-06
9045394,0,2.18E-07
9045395,0,5.52E-05
9045396,0,1.61E-05
9045397,0,3.71E-06
9045398,0,1.67E-07
9045399,0,1.01E-08
9045400,0,6.77E-07
9045401,0,1.03E-06
9045402,0,6.67E-09
9045403,0,5.04E-07
9045404,0,2.06E-07
9045405,0,5.96E-08
9045406,0,8.63E-05
9045407,0,1.35E-06
9045408,0,7.88E-08
9045409,0,1.34E-05
9045410,0,3.11E-07
9045411,0,1.54E-06
9045412,0,3.19E-07
9045413,0,0.000231849
9045414,0,1.57E-06
9045415,0,1.57E-06
9045416,0,4.58E-06
9045417,0,2.63E-08
9045418,0,1.03E-08
9045419,0,3.55E-07
9045420,0,0.002651077
9045421,0,2.02E-07
9045422,0,1.31E-06
9045423,0,1.37E-07
9045424,0,5.67E-06
9045425,0,2.69E-09
9045426,0,5.33E-05
9045427,0,8.17E-10
9045428,0,4.35E-07
9045429,0,6.05E-06
9045430,0,1.27E-05
9045431,0,3.58E-06
9045432,0,1.21E-06
9045433,0,4.73E-07
9045434,0,0.000419872
9045435,0,2.00E-06
9045436,0,5.75E-08
9045437,0,2.81E-07
9045438,0,1.03E-07
9045439,0,1.36E-06
9045440,0,5.78E-07
9045441,0,7.67E-08
9045442,0,4.12E-07
9045443,0,9.29E-08
9045444,0,6.64E-05
9045445,0,9.53E-08
9045446,0,1.75E-05
9045447,0,6.73E-07
9045448,0,1.90E-06
9045449,0,2.76E-07
9045450,0,9.53E-06
9045451,0,1.32E-05
9045452,0,9.44E-09
9045453,0,1.91E-06
9045454,0,5.83E-07
9045455,0,5.38E-08
9045456,0,4.11E-06
9045457,0,6.20E-08
9045458,0,2.34E-06
9045459,0,1.00E-07
9045460,0,1.03E-06
9045461,0,0.000347771
9045462,0,7.14E-08
9045463,0,1.45E-07
9045464,0,6.71E-07
9045465,0,2.08E-09
9045466,0,1.46E-05
9045467,0,3.59E-08
9045468,0,8.50E-05
9045469,0,5.46E-08
9045470,0,3.38E-06
9045471,0,2.53E-09
9045472,0,4.67E-07
9045473,0,1.30E-07
9045474,0,1.69E-08
9045475,0,1.27E-05
9045476,0,0.000176622
9045477,0,0.002587125
9045478,0,0.000205757
9045479,0,1.09E-08
9045480,0,2.67E-07
9045481,0,3.92E-07
9045482,0,3.72E-07
9045483,0,2.28E-06
9045484,0,2.05E-06
9045485,0,0.002800285
9045486,0,9.69E-07
9045487,0,1.70E-08
9045488,0,9.15E-10
9045489,0,7.22E-06
9045490,0,6.52E-06
9045491,0,3.19E-05
9045492,0,1.64E-05
9045493,0,0.000989098
9045494,0,5.94E-08
9045495,0,1.18E-07
9045496,0,1.78E-09
9045497,0,0.000198961
9045498,0,1.75E-06
9045499,0,1.74E-07
9045500,0,5.75E-09
9045501,0,1.49E-06
9045502,0,2.73E-08
9045503,0,8.33E-05
9045504,0,5.78E-08
9045505,0,2.89E-07
9045506,0,1.50E-07
9045507,0,1.67E-06
9045508,0,1.35E-07
9045509,0,2.34E-07
9045510,0,8.01E-07
9045511,0,1.85E-05
9045512,0,1.66E-06
9045513,0,2.28E-05
9045514,0,3.04E-07
9045515,0,9.38E-09
9045516,0,1.88E-07
9045517,0,2.55E-06
9045518,0,4.42E-08
9045519,0,8.73E-07
9045520,0,4.28E-05
9045521,0,4.13E-08
9045522,0,1.89E-06
9045523,0,0.000473696
9045524,0,3.44E-05
9045525,0,4.86E-06
9045526,0,2.50E-05
9045527,0,0.017876141
9045528,0,0.000257463
9045529,0,7.87E-08
9045530,0,1.30E-08
9045531,0,0.00010137
9045532,0,1.63E-07
9045533,0,0.001010096
9045534,0,8.11E-07
9045535,0,5.35E-09
9045536,0,7.50E-06
9045537,0,7.28E-07
9045538,0,1.03E-05
9045539,0,1.15E-05
9045540,0,8.70E-05
9045541,0,9.81E-07
9045542,0,2.26E-07
9045543,0,0.00037088
9045544,0,7.20E-08
9045545,0,1.10E-06
9045546,0,2.12E-06
9045547,0,9.08E-08
9045548,0,5.47E-06
9045549,0,1.05E-08
9045550,0,2.88E-05
9045551,0,2.22E-07
9045552,0,5.56E-08
9045553,0,1.40E-08
9045554,0,4.42E-06
9045555,0,4.26E-06
9045556,0,2.50E-05
9045557,0,3.54E-05
9045558,0,8.52E-07
9045559,0,1.01E-08
9045560,0,4.33E-09
9045561,0,0.241391927
9045562,0,3.73E-07
9045563,0,1.15E-07
9045564,0,0.029505752
9045565,0,1.28E-05
9045566,0,0.000150603
9045567,0,4.35E-09
9045568,0,5.83E-05
9045569,0,7.83E-07
9045570,0,2.10E-07
9045571,0,2.15E-05
9045572,0,0.000105398
9045573,0,8.46E-09
9045574,0,1.30E-06
9045575,0,2.36E-05
9045576,0,0.000427006
9045577,0,0.005350361
9045578,0,1.18E-05
9045579,0,0.000290336
9045580,0,0.000659835
9045581,0,1.15E-08
9045582,0,5.41E-07
9045583,0,7.70E-08
9045584,0,1.09E-07
9045585,0,8.26E-06
9045586,0,5.85E-06
9045587,0,0.000122098
9045588,0,6.25E-07
9045589,0,1.13E-07
9045590,0,3.35E-07
9045591,0,1.18E-06
9045592,0,2.47E-08
9045593,0,7.23E-07
9045594,0,1.29E-05
9045595,0,1.82E-07
9045596,0,1.03E-06
9045597,0,0.000365986
9045598,0,7.69E-09
9045599,0,3.61E-06
9045600,0,2.59E-07
9045601,0,2.39E-08
9045602,0,4.43E-07
9045603,0,2.15E-05
9045604,0,3.92E-07
9045605,0,2.12E-07
9045606,0,5.44E-06
9045607,0,1.97E-07
9045608,0,3.86E-06
9045609,0,1.50E-06
9045610,0,4.73E-08
9045611,0,1.53E-06
9045612,0,2.59E-06
9045613,0,5.24E-06
9045614,0,4.63E-06
9045615,0,9.07E-07
9045616,0,7.14E-07
9045617,0,3.82E-06
9045618,0,1.75E-05
9045619,0,1.99E-05
9045620,0,2.87E-07
9045621,0,1.02E-07
9045622,0,2.53E-07
9045623,0,1.12E-07
9045624,0,3.25E-09
9045625,0,1.15E-05
9045626,0,2.19E-06
9045627,0,2.13E-05
9045628,0,1.96E-08
9045629,0,1.78E-05
9045630,0,6.40E-07
9045631,0,7.45E-08
9045632,0,9.11E-07
9045633,0,1.41E-06
9045634,0,6.35E-07
9045635,0,8.06E-07
9045636,0,8.09E-09
9045637,0,9.07E-07
9045638,0,4.32E-08
9045639,0,3.49E-08
9045640,0,1.16E-05
9045641,0,6.00E-08
9045642,0,5.28E-08
9045643,0,1.40E-06
9045644,0,0.020376995
9045645,0,1.18E-07
9045646,0,1.86E-05
9045647,0,1.48E-06
9045648,0,2.66E-05
9045649,0,3.40E-05
9045650,0,3.32E-06
9045651,0,3.44E-06
9045652,0,3.02E-09
9045653,0,8.02E-08
9045654,0,1.72E-08
9045655,0,6.55E-06
9045656,0,6.13E-06
9045657,0,3.20E-07
9045658,0,0.001776996
9045659,0,1.14E-08
9045660,0,3.88E-07
9045661,0,7.76E-08
9045662,0,9.30E-07
9045663,0,1.21E-07
9045664,0,1.60E-07
9045665,0,7.14E-07
9045666,0,7.66E-05
9045667,0,3.36E-05
9045668,0,1.50E-06
9045669,0,3.01E-07
9045670,0,8.52E-08
9045671,0,8.27E-07
9045672,0,7.60E-07
9045673,0,1.06E-09
9045674,0,4.79E-08
9045675,0,4.65E-09
9045676,0,8.01E-06
9045677,0,3.88E-07
9045678,0,0.000826871
9045679,0,7.68E-08
9045680,0,1.67E-06
9045681,0,4.70E-06
9045682,0,1.54E-07
9045683,0,1.59E-07
9045684,0,4.07E-07
9045685,0,1.36E-07
9045686,0,1.51E-06
9045687,0,9.25E-06
9045688,0,1.50E-08
9045689,0,4.09E-07
9045690,0,1.22E-07
9045691,0,6.61E-05
9045692,0,0.001267859
9045693,0,0.000140874
9045694,0,1.03E-06
9045695,0,0.060742751
9045696,0,3.40E-07
9045697,0,1.03E-08
9045698,0,4.62E-09
9045699,0,1.03E-06
9045700,0,8.56E-08
9045701,0,2.26E-06
9045702,0,4.85E-06
9045703,0,2.02E-07
9045704,0,1.82E-08
9045705,0,4.27E-07
9045706,0,0.001504369
9045707,0,2.69E-08
9045708,0,1.55E-08
9045709,0,1.12E-05
9045710,0,0.000145129
9045711,0,1.23E-07
9045712,0,2.02E-07
9045713,0,4.33E-05
9045714,0,2.67E-07
9045715,0,0.000788128
9045716,0,0.035821293
9045717,0,2.20E-07
9045718,0,4.23E-07
9045719,0,5.39E-07
9045720,0,8.94E-06
9045721,0,2.79E-06
9045722,0,5.18E-09
9045723,0,0.000252962
9045724,0,2.21E-06
9045725,0,3.31E-06
9045726,0,3.43E-07
9045727,0,0.000333639
9045728,0,2.92E-05
9045729,0,5.38E-07
9045730,0,0.000322699
9045731,0,0.002211062
9045732,0,2.15E-06
9045733,0,3.60E-07
9045734,0,5.70E-06
9045735,0,3.52E-07
9045736,0,1.83E-07
9045737,0,0.000542102
9045738,0,2.07E-08
9045739,0,3.59E-06
9045740,0,5.27E-09
9045741,0,6.48E-05
9045742,0,1.84E-06
9045743,0,1.21E-05
9045744,0,1.70E-06
9045745,0,3.51E-06
9045746,0,7.82E-07
9045747,0,4.68E-09
9045748,0,0.000116442
9045749,0,2.66E-05
9045750,0,1.15E-06
9045751,0,2.18E-06
9045752,0,0.000201437
9045753,0,2.23E-07
9045754,0,1.04E-06
9045755,0,0.000276608
9045756,0,1.27E-06
9045757,0,5.68E-07
9045758,0,2.03E-05
9045759,0,8.97E-08
9045760,0,1.73E-07
9045761,0,2.44E-07
9045762,0,3.04E-05
9045763,0,6.84E-08
9045764,0,0.021706009
9045765,0,8.23E-06
9045766,0,1.74E-06
9045767,0,2.17E-07
9045768,0,2.03E-07
9045769,0,5.76E-05
9045770,0,3.53E-07
9045771,0,0.000402889
9045772,0,0.000166916
9045773,0,2.64E-06
9045774,0,0.000110358
9045775,0,0.000383743
9045776,0,4.67E-08
9045777,0,6.02E-06
9045778,0,8.25E-08
9045779,0,9.69E-09
9045780,0,0.001881192
9045781,0,2.43E-05
9045782,0,0.004429808
9045783,0,1.70E-07
9045784,0,0.000331983
9045785,0,1.46E-09
9045786,0,2.64E-05
9045787,0,6.78E-05
9045788,0,1.12E-06
9045789,0,1.08E-05
9045790,0,6.95E-07
9045791,0,1.54E-08
9045792,0,9.37E-06
9045793,0,4.59E-06
9045794,0,7.81E-05
9045795,0,7.01E-07
9045796,0,9.28E-08
9045797,0,1.06E-07
9045798,0,1.05E-08
9045799,0,2.85E-08
9045800,0,8.09E-07
9045801,0,7.23E-08
9045802,0,1.01E-08
9045803,0,7.32E-08
9045804,0,7.13E-07
9045805,0,4.31E-08
9045806,0,1.46E-07
9045807,0,6.17E-09
9045808,0,1.57E-06
9045809,0,4.46E-05
9045810,0,0.000361727
9045811,0,2.36E-06
9045812,0,9.14E-07
9045813,0,0.001302345
9045814,0,3.65E-07
9045815,0,3.29E-08
9045816,0,2.69E-08
9045817,0,5.19E-08
9045818,0,1.16E-06
9045819,0,3.34E-07
9045820,0,1.32E-08
9045821,0,0.00025835
9045822,0,1.47E-05
9045823,0,4.08E-09
9045824,0,3.68E-09
9045825,0,1.48E-05
9045826,0,1.17E-06
9045827,0,2.84E-07
9045828,0,1.29E-06
9045829,0,2.41E-07
9045830,0,1.26E-05
9045831,0,4.02E-08
9045832,0,2.33E-05
9045833,0,3.25E-07
9045834,0,4.74E-09
9045835,0,9.28E-08
9045836,0,2.67E-06
9045837,0,2.53E-09
9045838,0,0.010122674
9045839,0,3.77E-08
9045840,0,1.96E-08
9045841,0,4.21E-05
9045842,0,2.43E-07
9045843,0,3.98E-07
9045844,0,5.00E-08
9045845,0,4.08E-08
9045846,0,4.13E-09
9045847,0,6.00E-07
9045848,0,0.000209353
9045849,0,0.000250429
9045850,0,4.77E-07
9045851,0,2.48E-08
9045852,0,1.38E-06
9045853,0,1.42E-08
9045854,0,0.00048025
9045855,0,1.13E-06
9045856,0,1.09E-05
9045857,0,7.38E-09
9045858,0,7.80E-08
9045859,1,0.814928532
9045860,0,0.043581489
9045861,0,1.78E-07
9045862,0,2.26E-05
9045863,0,0.003176327
9045864,0,1.03E-06
9045865,0,0.000174388
9045866,0,6.65E-08
9045867,0,0.009503926
9045868,0,0.000959503
9045869,0,2.53E-09
9045870,0,8.92E-08
9045871,0,2.69E-06
9045872,0,4.28E-06
9045873,0,3.68E-07
9045874,0,7.98E-05
9045875,0,2.60E-05
9045876,0,1.16E-07
9045877,0,0.000258894
9045878,0,9.20E-08
9045879,0,2.46E-07
9045880,0,1.51E-05
9045881,0,3.13E-07
9045882,0,9.58E-07
9045883,0,1.06E-07
9045884,0,1.41E-06
9045885,0,1.30E-07
9045886,0,6.92E-07
9045887,0,5.60E-06
9045888,0,5.61E-05
9045889,0,7.36E-07
9045890,0,0.002870665
9045891,0,8.55E-07
9045892,0,7.36E-07
9045893,0,0.001050506
9045894,0,3.65E-07
9045895,0,9.28E-08
9045896,0,3.52E-07
9045897,0,1.71E-06
9045898,0,6.28E-07
9045899,0,2.12E-05
9045900,0,1.02E-07
9045901,0,4.25E-07
9045902,0,1.36E-06
9045903,0,2.19E-07
9045904,0,1.06E-05
9045905,0,2.23E-06
9045906,0,5.34E-08
9045907,0,2.00E-07
9045908,0,1.78E-05
9045909,0,2.42E-06
9045910,0,0.000699019
9045911,0,4.05E-07
9045912,0,4.83E-08
9045913,0,2.03E-06
9045914,0,7.23E-06
9045915,0,1.40E-07
9045916,0,3.75E-07
9045917,0,1.12E-08
9045918,0,2.41E-06
9045919,0,6.78E-08
9045920,0,2.07E-06
9045921,0,7.77E-08
9045922,0,6.58E-08
9045923,0,4.00E-08
9045924,0,1.19E-07
9045925,0,2.58E-08
9045926,0,3.10E-06
9045927,0,4.11E-05
9045928,0,1.05E-06
9045929,0,2.24E-09
9045930,0,9.34E-07
9045931,0,8.58E-06
9045932,0,4.00E-09
9045933,0,4.46E-08
9045934,0,0.001267685
9045935,0,1.20E-06
9045936,0,5.07E-09
9045937,0,1.58E-07
9045938,0,1.87E-07
9045939,0,0.00168409
9045940,0,2.49E-08
9045941,0,7.28E-06
9045942,0,1.25E-05
9045943,0,3.43E-07
9045944,0,3.19E-07
9045945,0,0.000526293
9045946,0,1.39E-06
9045947,0,2.81E-05
9045948,0,0.005712653
9045949,0,2.14E-05
9045950,0,2.45E-08
9045951,0,0.000208349
9045952,0,0.000154932
9045953,0,7.16E-05
9045954,0,2.02E-07
9045955,0,1.65E-06
9045956,0,8.43E-05
9045957,0,1.99E-07
9045958,0,3.21E-08
9045959,0,9.39E-05
9045960,0,3.04E-05
9045961,0,1.53E-06
9045962,0,0.000296598
9045963,0,6.97E-07
9045964,0,9.86E-09
9045965,0,2.57E-07
9045966,0,1.27E-07
9045967,0,2.85E-07
9045968,0,4.97E-05
9045969,0,5.96E-08
9045970,0,7.87E-08
9045971,0,4.49E-08
9045972,0,8.63E-07
9045973,0,1.68E-09
9045974,0,0.003844294
9045975,0,1.68E-07
9045976,0,6.86E-05
9045977,0,8.23E-06
9045978,0,1.77E-06
9045979,0,6.86E-07
9045980,0,0.000108634
9045981,0,0.000131435
9045982,0,1.89E-05
9045983,0,2.20E-08
9045984,0,4.40E-05
9045985,0,8.49E-07
9045986,0,1.80E-06
9045987,0,9.00E-07
9045988,0,4.46E-05
9045989,0,8.92E-07
9045990,0,0.001086003
9045991,0,5.66E-09
9045992,0,3.98E-07
9045993,0,1.22E-06
9045994,0,4.50E-09
9045995,0,2.86E-06
9045996,0,5.78E-08
9045997,0,5.42E-07
9045998,0,5.58E-08
9045999,0,5.52E-06
9046000,0,6.95E-06
9046001,0,2.91E-07
9046002,0,4.57E-07
9046003,0,4.57E-06
9046004,0,0.000101197
9046005,0,0.001668547
9046006,0,0.043852575
9046007,0,0.00380071
9046008,0,6.37E-07
9046009,0,3.46E-09
9046010,0,5.61E-06
9046011,0,8.67E-05
9046012,0,1.70E-06
9046013,0,3.46E-06
9046014,0,5.73E-08
9046015,0,1.41E-08
9046016,0,1.85E-05
9046017,0,3.20E-08
9046018,0,1.04E-07
9046019,0,0.000391699
9046020,0,2.06E-07
9046021,0,1.19E-06
9046022,0,0.001544697
9046023,0,2.81E-06
9046024,0,1.36E-06
9046025,0,3.85E-06
9046026,0,2.53E-09
9046027,0,2.72E-07
9046028,0,6.64E-05
9046029,0,9.79E-08
9046030,0,1.80E-07
9046031,0,0.01984689
9046032,0,4.60E-05
9046033,0,7.25E-10
9046034,0,5.56E-05
9046035,0,8.61E-07
9046036,0,6.00E-05
9046037,0,0.01858094
9046038,0,1.20E-07
9046039,0,8.04E-08
9046040,0,9.21E-06
9046041,0,3.04E-05
9046042,0,1.04E-05
9046043,0,5.93E-09
9046044,0,1.04E-07
9046045,0,5.43E-06
9046046,0,5.00E-07
9046047,0,6.21E-07
9046048,0,2.18E-06
9046049,0,8.69E-06
9046050,0,2.31E-05
9046051,0,0.000456559
9046052,0,0.0037239
9046053,0,4.67E-07
9046054,0,0.001354941
9046055,0,2.00E-08
9046056,0,3.93E-05
9046057,0,2.37E-05
9046058,0,4.08E-08
9046059,0,1.95E-07
9046060,0,7.07E-07
9046061,0,9.90E-06
9046062,0,9.34E-07
9046063,0,1.86E-06
9046064,0,2.21E-05
9046065,0,6.18E-05
9046066,0,0.014481577
9046067,0,2.71E-07
9046068,0,3.29E-09
9046069,0,1.40E-07
9046070,0,5.34E-07
9046071,0,2.05E-05
9046072,0,2.01E-09
9046073,0,2.07E-07
9046074,0,5.82E-07
9046075,0,1.21E-07
9046076,0,1.81E-08
9046077,0,3.81E-06
9046078,0,5.43E-06
9046079,0,2.20E-07
9046080,0,1.80E-05
9046081,0,4.52E-07
9046082,0,4.33E-05
9046083,0,1.75E-06
9046084,0,1.33E-08
9046085,0,4.80E-06
9046086,0,4.05E-08
9046087,0,4.01E-08
9046088,0,1.21E-06
9046089,0,3.11E-07
9046090,0,1.97E-07
9046091,0,2.53E-09
9046092,0,3.99E-08
9046093,0,4.42E-08
9046094,0,0.00576684
9046095,0,7.74E-08
9046096,0,2.93E-06
9046097,0,3.86E-07
9046098,0,3.38E-06
9046099,0,0.216583222
9046100,0,2.87E-08
9046101,0,4.11E-05
9046102,0,3.70E-07
9046103,0,6.27E-06
9046104,0,3.62E-08
9046105,0,8.38E-05
9046106,0,2.86E-08
9046107,0,2.00E-07
9046108,0,2.36E-06
9046109,0,1.45E-08
9046110,0,0.001211799
9046111,0,7.76E-07
9046112,0,0.000671499
9046113,0,1.41E-06
9046114,0,2.04E-06
9046115,1,0.746178627
9046116,0,4.35E-05
9046117,0,5.04E-07
9046118,0,1.59E-07
9046119,0,1.87E-06
9046120,0,8.45E-05
9046121,0,1.94E-08
9046122,0,0.004655961
9046123,0,4.47E-06
9046124,0,4.57E-07
9046125,0,3.64E-08
9046126,0,7.54E-07
9046127,0,4.79E-05
9046128,0,6.13E-07
9046129,0,1.83E-08
9046130,0,6.92E-07
9046131,0,5.98E-07
9046132,0,5.12E-10
9046133,0,3.37E-05
9046134,0,8.07E-06
9046135,0,6.69E-09
9046136,0,4.78E-06
9046137,0,0.053886145
9046138,0,1.06E-06
9046139,0,1.24E-07
9046140,0,9.92E-08
9046141,0,1.29E-05
9046142,0,1.38E-07
9046143,0,0.000102481
9046144,0,1.32E-07
9046145,0,2.64E-08
9046146,0,1.80E-07
9046147,0,1.77E-07
9046148,0,2.22E-09
9046149,0,0.009436763
9046150,0,5.00E-06
9046151,0,6.05E-08
9046152,0,1.73E-05
9046153,0,3.16E-07
9046154,0,7.27E-07
9046155,0,8.06E-07
9046156,0,0.011465389
9046157,0,0.000335324
9046158,0,5.75E-08
9046159,0,1.61E-05
9046160,0,6.10E-05
9046161,0,4.06E-08
9046162,0,2.14E-06
9046163,0,5.27E-07
9046164,0,2.68E-05
9046165,0,0.000248018
9046166,0,2.53E-09
9046167,0,2.95E-05
9046168,0,2.69E-06
9046169,0,0.000131026
9046170,0,6.47E-08
9046171,0,3.63E-08
9046172,0,2.14E-05
9046173,0,1.42E-05
9046174,0,1.87E-08
9046175,0,1.45E-08
9046176,0,1.50E-08
9046177,0,2.59E-05
9046178,0,4.29E-06
9046179,0,0.002133206
9046180,0,4.34E-06
9046181,0,5.91E-07
9046182,0,6.29E-08
9046183,0,3.06E-05
9046184,0,7.88E-08
9046185,0,6.08E-08
9046186,0,5.29E-06
9046187,0,2.15E-06
9046188,0,0.00011216
9046189,0,0.222620502
9046190,0,4.29E-09
9046191,0,0.000160576
9046192,0,4.24E-06
9046193,0,2.91E-06
9046194,0,6.07E-10
9046195,0,1.77E-07
9046196,0,4.44E-05
9046197,0,1.07E-08
9046198,0,0.281042993
9046199,0,4.19E-05
9046200,0,1.41E-06
9046201,0,5.17E-06
9046202,0,0.000343625
9046203,0,9.61E-07
9046204,0,1.18E-08
9046205,0,9.48E-07
9046206,0,0.001392338
9046207,0,3.43E-09
9046208,0,0.001108841
9046209,0,4.81E-07
9046210,0,2.72E-08
9046211,0,6.97E-09
9046212,0,2.48E-06
9046213,0,2.65E-05
9046214,0,1.85E-07
9046215,0,6.01E-05
9046216,0,5.29E-10
9046217,0,2.56E-07
9046218,0,8.56E-08
9046219,0,0.002319281
9046220,0,3.05E-08
9046221,0,1.38E-06
9046222,0,3.83E-09
9046223,0,1.16E-09
9046224,0,1.28E-06
9046225,0,2.11E-08
9046226,0,2.30E-07
9046227,0,9.75E-06
9046228,0,1.73E-06
9046229,0,0.000113807
9046230,0,4.38E-05
9046231,0,9.43E-07
9046232,0,4.66E-05
9046233,0,9.13E-06
9046234,0,3.60E-08
9046235,0,5.42E-07
9046236,0,0.000573412
9046237,0,3.81E-08
9046238,0,1.26E-05
9046239,0,1.55E-07
9046240,0,6.20E-07
9046241,0,2.42E-07
9046242,0,1.02E-06
9046243,0,1.97E-07
9046244,0,4.19E-06
9046245,0,5.87E-08
9046246,0,3.66E-07
9046247,0,3.39E-07
9046248,0,3.23E-07
9046249,0,5.48E-07
9046250,0,1.57E-08
9046251,0,7.33E-08
9046252,0,6.97E-07
9046253,0,9.83E-05
9046254,0,5.82E-09
9046255,0,1.65E-07
9046256,0,0.000122426
9046257,0,1.81E-06
9046258,0,5.99E-06
9046259,0,3.45E-05
9046260,0,3.45E-08
9046261,0,2.12E-08
9046262,0,0.000332936
9046263,0,1.97E-07
9046264,0,2.97E-08
9046265,0,8.42E-07
9046266,0,1.05E-06
9046267,0,1.47E-06
9046268,0,1.19E-06
9046269,0,1.97E-09
9046270,0,1.55E-05
9046271,0,9.09E-09
9046272,0,1.64E-09
9046273,0,0.002491594
9046274,0,0.000583872
9046275,0,1.24E-05
9046276,0,1.81E-05
9046277,0,0.000124841
9046278,0,5.32E-07
9046279,0,0.007086003
9046280,0,3.53E-05
9046281,0,1.24E-09
9046282,0,4.96E-08
9046283,0,1.79E-10
9046284,0,3.63E-07
9046285,0,7.50E-05
9046286,0,3.63E-08
9046287,0,6.37E-08
9046288,0,2.38E-05
9046289,0,1.06E-08
9046290,0,2.03E-08
9046291,0,3.56E-07
9046292,0,1.38E-07
9046293,0,3.87E-05
9046294,0,1.39E-07
9046295,0,2.12E-07
9046296,0,0.000409275
9046297,0,4.07E-07
9046298,0,1.22E-06
9046299,0,8.94E-06
9046300,0,1.51E-07
9046301,0,1.43E-07
9046302,0,0.002453002
9046303,0,2.02E-06
9046304,0,2.86E-07
9046305,0,0.000275376
9046306,0,5.43E-06
9046307,0,1.80E-08
9046308,0,0.002634591
9046309,0,0.00553469
9046310,0,1.43E-08
9046311,0,7.19E-07
9046312,0,3.37E-05
9046313,0,5.39E-06
9046314,0,1.20E-08
9046315,0,5.43E-06
9046316,0,1.45E-06
9046317,0,0.000184237
9046318,0,9.87E-08
9046319,0,1.42E-05
9046320,0,2.60E-08
9046321,0,4.15E-07
9046322,0,1.67E-07
9046323,0,0.000218776
9046324,0,3.76E-05
9046325,0,1.40E-06
9046326,0,0.000166137
9046327,0,1.98E-06
9046328,0,2.52E-06
9046329,0,3.85E-07
9046330,0,4.93E-07
9046331,0,0.003404822
9046332,0,2.29E-05
9046333,0,3.57E-08
9046334,0,1.12E-05
9046335,0,1.09E-06
9046336,0,9.55E-05
9046337,0,1.14E-08
9046338,0,2.47E-07
9046339,0,0.000308788
